epoch,step,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate
87,87,9.233363151550293,4.732300281524658,8.398058891296387,0.6557376980781555,9.233363151550293,4.732300281524658,8.398058891296387,0.6557376980781555,,,,,,,,
88,88,,,,,,,,,9.547994613647461,4.732898712158203,8.714702606201172,0.7213114500045776,9.547994613647461,4.732898712158203,8.714702606201172,0.7213114500045776
88,88,9.337714195251465,4.740474700927734,8.503464698791504,0.688524603843689,9.337714195251465,4.740474700927734,8.503464698791504,0.688524603843689,,,,,,,,
89,89,,,,,,,,,9.545634269714355,4.731290340423584,8.712372779846191,0.7213114500045776,9.545634269714355,4.731290340423584,8.712372779846191,0.7213114500045776
89,89,9.28489875793457,4.726979732513428,8.451674461364746,0.6557376980781555,9.28489875793457,4.726979732513428,8.451674461364746,0.6557376980781555,,,,,,,,
90,90,,,,,,,,,9.54443645477295,4.72956657409668,8.711190223693848,0.7213114500045776,9.54443645477295,4.72956657409668,8.711190223693848,0.7213114500045776
90,90,9.270301818847656,4.729461669921875,8.438010215759277,0.688524603843689,9.270301818847656,4.729461669921875,8.438010215759277,0.688524603843689,,,,,,,,
91,91,,,,,,,,,9.54361343383789,4.7277727127075195,8.710368156433105,0.7213114500045776,9.54361343383789,4.7277727127075195,8.710368156433105,0.7213114500045776
91,91,9.252150535583496,4.730752944946289,8.418967247009277,0.6721311211585999,9.252150535583496,4.730752944946289,8.418967247009277,0.6721311211585999,,,,,,,,
92,92,,,,,,,,,9.540201187133789,4.7257981300354,8.706954002380371,0.7213114500045776,9.540201187133789,4.7257981300354,8.706954002380371,0.7213114500045776
92,92,9.262755393981934,4.727656841278076,8.429136276245117,0.6557376980781555,9.262755393981934,4.727656841278076,8.429136276245117,0.6557376980781555,,,,,,,,
93,93,,,,,,,,,9.541009902954102,4.724000453948975,8.707765579223633,0.7213114500045776,9.541009902954102,4.724000453948975,8.707765579223633,0.7213114500045776
93,93,9.290460586547852,4.733384609222412,8.456271171569824,0.6721311211585999,9.290460586547852,4.733384609222412,8.456271171569824,0.6721311211585999,,,,,,,,
94,94,,,,,,,,,9.540548324584961,4.722322463989258,8.7073392868042,0.7213114500045776,9.540548324584961,4.722322463989258,8.7073392868042,0.7213114500045776
94,94,9.256991386413574,4.713252544403076,8.423688888549805,0.6393442749977112,9.256991386413574,4.713252544403076,8.423688888549805,0.6393442749977112,,,,,,,,
95,95,,,,,,,,,9.536142349243164,4.720627307891846,8.702935218811035,0.7377049326896667,9.536142349243164,4.720627307891846,8.702935218811035,0.7377049326896667
95,95,9.295121192932129,4.716252326965332,8.46325397491455,0.688524603843689,9.295121192932129,4.716252326965332,8.46325397491455,0.688524603843689,,,,,,,,
96,96,,,,,,,,,9.532767295837402,4.718778133392334,8.699563026428223,0.7377049326896667,9.532767295837402,4.718778133392334,8.699563026428223,0.7377049326896667
96,96,9.27332878112793,4.703149795532227,8.44140625,0.6721311211585999,9.27332878112793,4.703149795532227,8.44140625,0.6721311211585999,,,,,,,,
97,97,,,,,,,,,9.524242401123047,4.717172622680664,8.691017150878906,0.7213114500045776,9.524242401123047,4.717172622680664,8.691017150878906,0.7213114500045776
97,97,9.293827056884766,4.717246055603027,8.461337089538574,0.7049180269241333,9.293827056884766,4.717246055603027,8.461337089538574,0.7049180269241333,,,,,,,,
98,98,,,,,,,,,9.513670921325684,4.715695381164551,8.68044662475586,0.7213114500045776,9.513670921325684,4.715695381164551,8.68044662475586,0.7213114500045776
98,98,9.297417640686035,4.714263916015625,8.463772773742676,0.6721311211585999,9.297417640686035,4.714263916015625,8.463772773742676,0.6721311211585999,,,,,,,,
99,99,,,,,,,,,9.503756523132324,4.714328765869141,8.670531272888184,0.7213114500045776,9.503756523132324,4.714328765869141,8.670531272888184,0.7213114500045776
99,99,9.248451232910156,4.713406085968018,8.415522575378418,0.6393442749977112,9.248451232910156,4.713406085968018,8.415522575378418,0.6393442749977112,,,,,,,,
